source_id,doi,channel,condition,drug,cell_id,t_s,value,unit,fs_Hz,imaging_modality,file_origin
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5435.0,40.926116943359375,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5440.0,41.53895568847656,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5445.0,41.20280838012695,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5450.0,40.380088806152344,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5455.0,39.712100982666016,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5460.0,39.39190673828125,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5465.0,38.93072509765625,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5470.0,38.574928283691406,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5475.0,38.43849563598633,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5480.0,38.4968147277832,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5485.0,38.249732971191406,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5490.0,38.28400039672851,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5495.0,38.15980911254883,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5500.0,37.5497932434082,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5505.0,37.86075592041016,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5510.0,37.66706085205078,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5515.0,37.180179595947266,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5520.0,36.56108093261719,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5525.0,36.3379020690918,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5530.0,35.94366455078125,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5535.0,36.10237121582031,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5540.0,36.081260681152344,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5545.0,35.69501495361328,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5550.0,35.20694351196289,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5555.0,34.829505920410156,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5560.0,34.5100212097168,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5565.0,33.7210578918457,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5570.0,33.213356018066406,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5575.0,32.70056915283203,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5580.0,32.820064544677734,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5585.0,32.51575469970703,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5590.0,32.54153823852539,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5595.0,32.36295700073242,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5600.0,32.17741012573242,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5605.0,32.224571228027344,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5610.0,32.35103988647461,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5615.0,32.518672943115234,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5620.0,32.785186767578125,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5625.0,32.356258392333984,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5630.0,31.894540786743164,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5635.0,31.324840545654297,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5640.0,30.4151668548584,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5645.0,30.195648193359375,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5650.0,30.02242088317871,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5655.0,29.88521957397461,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5660.0,29.644058227539062,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5665.0,29.62445831298828,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5670.0,29.66525650024414,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5675.0,29.444128036499023,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5680.0,29.85223388671875,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5685.0,29.81421661376953,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5690.0,30.129261016845703,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5695.0,29.799272537231445,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5700.0,29.96028709411621,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5705.0,30.046815872192383,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5710.0,30.1123046875,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5715.0,30.107934951782227,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5720.0,30.233783721923828,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5725.0,29.814098358154297,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5730.0,30.129241943359375,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5735.0,30.164703369140625,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5740.0,29.812599182128903,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5745.0,29.78292655944824,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5750.0,29.872947692871097,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5755.0,29.744731903076172,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5760.0,29.87346076965332,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5765.0,29.77218437194824,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5770.0,29.849855422973633,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5775.0,29.799991607666016,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5780.0,29.737680435180664,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5785.0,29.801788330078125,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5790.0,29.8934268951416,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5795.0,29.86631965637207,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5800.0,29.752485275268555,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5805.0,29.5948543548584,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5810.0,29.556453704833984,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5815.0,29.489513397216797,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5820.0,29.93001365661621,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5825.0,29.67103576660156,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5830.0,29.86273956298828,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5835.0,29.741655349731445,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5840.0,29.839448928833008,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5845.0,29.743873596191406,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5850.0,29.62586784362793,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5855.0,29.9298152923584,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5860.0,29.76725196838379,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5865.0,29.713699340820312,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5870.0,29.752979278564453,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5875.0,30.473888397216797,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5880.0,30.265811920166016,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5885.0,30.26592063903809,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5890.0,30.015121459960938,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5895.0,29.97185707092285,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5900.0,29.934125900268555,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5905.0,30.036685943603516,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5910.0,30.12905502319336,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5915.0,30.238685607910156,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5920.0,30.520557403564453,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5925.0,30.53411102294922,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5930.0,30.88665008544922,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5935.0,31.067955017089844,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5940.0,31.032758712768555,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5945.0,30.901880264282227,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5950.0,30.867551803588867,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5955.0,31.11080551147461,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5960.0,31.202247619628903,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5965.0,31.81964111328125,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5970.0,31.79390525817871,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5975.0,31.651731491088867,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5980.0,31.966827392578125,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5985.0,32.33780288696289,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5990.0,32.29526901245117,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms2.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5995.0,32.18647384643555,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms2.mp4
plos_tmrms3.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,0.0,111.443359375,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms3.mp4
plos_tmrms3.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,5.0,111.94158172607422,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms3.mp4
plos_tmrms3.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,10.0,112.72295379638672,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms3.mp4
plos_tmrms3.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,15.0,112.86241149902344,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms3.mp4
plos_tmrms3.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,20.0,113.2710189819336,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms3.mp4
plos_tmrms3.mp4,10.1371/journal.pone.0058059,dpsi_TMRM,baseline,none,frame_mean,25.0,113.50680541992188,a.u.,0.2,widefield_timelapse,real_bioelectric_data/data_raw/plos_tmrm/plos_tmrms3.mp4
